Signal Time,Game,Player,Market,Side,Line,Odds,Book,EV %,Hit Rate %,Num Games,Baba Lock?,Confirmation Books,Player ID,Event ID,Commence Time,Market Key,Resolved?,Actual Outcome,Actual Stat,Resolved Time,Notes
2026-02-27T15:18:25.447811-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Naji Marshall,Rebounds Assists,Over,10.5,110,BetMGM,5.0,30.0,10,False,"FD at -114, DK at -119, ESPN at -115",3547293,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:18:28.872762-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Isaiah Hartenstein,Rebounds,Under,8.5,-115,HardRockBet,4.42,70.0,10,False,"FD at -148, DK at -126, ESPN at -130",201,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:22:06.579653-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Khris Middleton,Assists,Under,3.5,100,HardRockBet,2.02,60.0,10,False,"FD at -120, DK at -134, ESPN at -120",315,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:22:15.747546-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Isaiah Hartenstein,Rebounds Assists,Under,11.5,-105,HardRockBet,3.92,60.0,10,False,"FD at -132, DK at -119, ESPN at -115",201,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:22:18.508255-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Isaiah Hartenstein,Rebounds Assists,Under,11.5,-105,BetMGM,3.92,60.0,10,False,"FD at -132, DK at -119, ESPN at -115",201,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:35:47.427593-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Mikal Bridges,Points Rebounds Assists,Over,21.5,-105,HardRockBet,2.32,60.0,10,False,"FD at -128, DK at -126, ESPN at -115",61,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:35:49.430229-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Mikal Bridges,Points Rebounds Assists,Over,21.5,-105,BetMGM,2.32,60.0,10,False,"FD at -128, DK at -126, ESPN at -115",61,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:39:04.773077-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Ausar Thompson,Points Rebounds,Over,14.5,100,BetMGM,4.77,50.0,10,False,"FD at -125, DK at -109, ESPN at -115",56677826,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:42:34.153529-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Assists,Under,3.5,-125,FanDuel,3.27,50.0,10,False,"ESPN at -160, DK at -157",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T15:52:47.898149-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,104,BetRivers,2.0,50.0,10,False,"FD at -113, DK at -103, ESPN at -125, Pinnacle at -118",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:03:02.904052-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Points,Over,15.5,-105,BetRivers,2.28,70.0,10,False,"FD at -125, ESPN at -140",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:03:05.575483-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Points,Over,15.5,-105,BallyBet,2.28,70.0,10,False,"FD at -125, ESPN at -140",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:03:07.298016-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Points,Over,15.5,-105,BetMGM,2.28,70.0,10,False,"FD at -125, ESPN at -140",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:03:22.721091-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Karl-Anthony Towns,Rebounds,Under,10.5,100,BetMGM,2.84,30.0,10,False,"FD at -122, DK at -111, ESPN at -115",447,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:09:53.085808-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Rebounds,Over,9.5,110,Fanatics,5.0,90.0,10,False,"FD at -113, DK at 101, ESPN at -105",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:10:14.269888-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Kevin Porter Jr.,Points Rebounds Assists,Over,31.5,100,BallyBet,2.84,80.0,10,False,"FD at -122, DK at -112, ESPN at -120",666849,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:10:15.997043-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Kevin Porter Jr.,Points Rebounds Assists,Over,31.5,100,BetRivers,2.84,80.0,10,False,"FD at -122, DK at -112, ESPN at -120",666849,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:20.529303-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Points,Over,15.5,-106,BetParx,1.81,70.0,10,False,"FD at -125, ESPN at -130",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:23.862390-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Sam Merrill,Points,Over,11.5,-105,HardRockBet,3.27,40.0,10,False,"FD at -128, DK at -114, ESPN at -125",3547299,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:25.734927-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Points,Over,15.5,-105,BetMGM,2.28,70.0,10,False,"FD at -125, ESPN at -130",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:27.320106-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Sam Merrill,Points,Over,11.5,-105,BetMGM,3.27,40.0,10,False,"FD at -128, DK at -114, ESPN at -125",3547299,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:47.184517-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nikola Vucevic,Rebounds,Under,7.5,-130,BetParx,2.33,40.0,10,False,"FD at -158, ESPN at -165",460,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:39:50.270018-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,104,BetParx,2.0,50.0,10,False,"FD at -113, DK at -103, ESPN at -125, Pinnacle at -118",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:40:13.257827-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Isaiah Hartenstein,Rebounds,Under,8.5,-115,HardRockBet,4.42,70.0,10,False,"FD at -148, DK at -131, ESPN at -130",201,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:40:20.104554-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Shai Gilgeous-Alexander,Assists,Over,6.5,107,BetRivers,2.24,40.0,10,False,"FD at -112, DK at -114, ESPN at -105",175,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:40:21.951375-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Shai Gilgeous-Alexander,Assists,Over,6.5,108,BetParx,2.74,40.0,10,False,"FD at -112, DK at -114, ESPN at -105",175,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:40:23.474140-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Shai Gilgeous-Alexander,Assists,Over,6.5,107,BallyBet,2.24,40.0,10,False,"FD at -112, DK at -114, ESPN at -105",175,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:40:25.351449-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Shai Gilgeous-Alexander,Assists,Over,6.5,110,HardRockBet,3.73,40.0,10,False,"FD at -112, DK at -114, ESPN at -105",175,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:50:38.278030-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Ausar Thompson,Points Rebounds,Over,14.5,100,BetMGM,4.77,50.0,10,False,"FD at -125, DK at -118, ESPN at -120",56677826,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:50:51.116537-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Payton Pritchard,Points,Over,17.5,100,HardRockBet,2.08,60.0,10,False,"FD at -118, DK at -120, ESPN at -110",3547276,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:50:56.819518-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,105,HardRockBet,2.5,50.0,10,False,"FD at -113, DK at -107, ESPN at -125, Pinnacle at -118",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:50:58.407798-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,105,BetMGM,2.5,50.0,10,False,"FD at -113, DK at -107, ESPN at -125, Pinnacle at -118",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:02.460195-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Egor Demin,Rebounds,Under,3.5,-118,BetMGM,7.07,40.0,10,False,"FD at -160, DK at -148, ESPN at -145",1057266813,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:26.917509-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Egor Demin,Rebounds Assists,Under,6.5,105,BetMGM,11.27,60.0,10,False,"FD at -136, DK at -114, ESPN at -110",1057266813,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:32.489748-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Payton Pritchard,Points Rebounds Assists,Over,27.5,105,HardRockBet,2.5,50.0,10,False,"FD at -113, DK at -113, ESPN at -115",3547276,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:39.804789-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Caleb Martin,Rebounds,Under,4.5,-110,HardRockBet,5.83,60.0,10,False,"FD at -142, DK at -139, ESPN at -145",666747,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:43.178979-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Caleb Martin,Rebounds,Under,4.5,-110,BetMGM,5.83,60.0,10,False,"FD at -142, DK at -139, ESPN at -145",666747,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:53.654880-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Cam Spencer,Assists,Over,4.5,105,BetRivers,11.27,70.0,10,False,"FD at -136, DK at -108, ESPN at -105, Pinnacle at -111",1028048549,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:55.467131-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Cam Spencer,Assists,Over,4.5,107,BetParx,12.35,70.0,10,False,"FD at -136, DK at -108, ESPN at -105, Pinnacle at -111",1028048549,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T16:51:57.003756-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Cam Spencer,Assists,Over,4.5,105,BallyBet,11.27,70.0,10,False,"FD at -136, DK at -108, ESPN at -105, Pinnacle at -111",1028048549,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:02:23.770968-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Jarrett Allen,Rebounds,Over,9.5,105,HardRockBet,2.5,90.0,10,False,"FD at -113, DK at -114, ESPN at -110",9,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:02:37.743593-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,104,BetRivers,2.0,50.0,10,False,"FD at -113, DK at -107, ESPN at -125, Pinnacle at -109",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:02:53.115288-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nikola Vucevic,Threes,Under,1.5,-178,DraftKings,6.41,80.0,10,False,"FD at -260, DK at -178, ESPN at -190, Pinnacle at -239",460,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:02:54.983951-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nikola Vucevic,Threes,Under,1.5,-190,theScore,3.99,80.0,10,False,"FD at -260, DK at -178, ESPN at -190, Pinnacle at -239",460,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:02:56.881925-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nikola Vucevic,Threes,Under,1.5,-193,Caesars,3.43,80.0,10,False,"FD at -260, DK at -178, ESPN at -190, Pinnacle at -239",460,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:03:16.438674-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Naji Marshall,Rebounds Assists,Over,10.5,110,BetMGM,5.0,30.0,10,False,"FD at -113, DK at -108, ESPN at -105",3547293,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:13:44.467695-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Egor Demin,Points,Over,9.5,-105,HardRockBet,4.08,50.0,10,False,"FD at -130, DK at -109, ESPN at -125, Pinnacle at -131",1057266813,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:13:50.302867-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Nicolas Claxton,Rebounds,Under,6.5,-107,DraftKings,3.13,50.0,10,False,"FD at -130, DK at -107, ESPN at -125",666508,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:08.948594-05:00,BOS Celtics vs BKN Nets (7:40 PM EST),Michael Porter Jr,Rebounds Assists,Under,8.5,100,BetMGM,2.91,40.0,10,False,"FD at -120, DK at -122, ESPN at -110",375,e1e1a9d8e15113a1bd412d2137a14251,2026-02-28 00:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:16.753760-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),A.J. Green,Points,Over,9.5,108,BetParx,3.14,60.0,10,False,"FD at -111, DK at 106, ESPN at -110",38017733,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:18.865721-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),A.J. Green,Points,Over,9.5,108,BallyBet,3.14,60.0,10,False,"FD at -111, DK at 106, ESPN at -110",38017733,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:20.499785-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),A.J. Green,Points,Over,9.5,108,BetRivers,3.14,60.0,10,False,"FD at -111, DK at 106, ESPN at -110",38017733,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:27.969999-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Ryan Rollins,Rebounds,Over,4.5,110,BetMGM,7.18,40.0,10,False,"FD at -118, DK at -109, ESPN at -110",38017712,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:41.143826-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Myles Turner,Threes,Over,1.5,-120,HardRockBet,3.9,60.0,10,False,"FD at -150, DK at -140, ESPN at -145, Pinnacle at -140",452,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:42.865006-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Myles Turner,Threes,Over,1.5,-118,BetMGM,4.7,60.0,10,False,"FD at -150, DK at -140, ESPN at -145, Pinnacle at -140",452,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:53.755076-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Cam Spencer,Assists,Over,4.5,-105,HardRockBet,6.74,70.0,10,True,"FD at -138, DK at -127, ESPN at -120",1028048549,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:14:55.897652-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Cam Spencer,Assists,Over,4.5,-105,BetMGM,6.74,70.0,10,True,"FD at -138, DK at -127, ESPN at -120",1028048549,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:15:04.881713-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Bruce Brown,Points,Over,7.5,-105,BetRivers,3.12,70.0,10,True,"FD at -130, DK at -123, ESPN at -130",69,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:15:06.919921-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Bruce Brown,Points,Over,7.5,-104,BetParx,3.6,70.0,10,True,"FD at -130, DK at -123, ESPN at -130",69,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:15:08.812969-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Bruce Brown,Points,Over,7.5,-105,BallyBet,3.12,70.0,10,True,"FD at -130, DK at -123, ESPN at -130",69,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:15:16.584672-05:00,OKC Thunder vs DEN Nuggets (9:40 PM EST),Chet Holmgren,Rebounds,Under,8.5,-118,BetMGM,3.19,40.0,10,False,"FD at -148, DK at -137, ESPN at -130",38017685,97389f0f24c00f44acf93382323f7d0a,2026-02-28 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:26:14.714645-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Ryan Rollins,Rebounds,Over,4.5,105,HardRockBet,4.63,40.0,10,False,"FD at -118, DK at -109, ESPN at -110",38017712,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:26:20.736861-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Ryan Rollins,Rebounds Assists,Over,9.5,100,HardRockBet,5.79,50.0,10,False,"FD at -128, DK at -120, ESPN at -120",38017712,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:26:22.402547-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Ryan Rollins,Rebounds Assists,Over,9.5,100,BetMGM,5.79,50.0,10,False,"FD at -128, DK at -120, ESPN at -120",38017712,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:26:38.235431-05:00,DAL Mavericks vs MEM Grizzlies (8:40 PM EST),Taylor Hendricks,Points Rebounds,Over,15.5,-105,HardRockBet,3.27,30.0,10,False,"FD at -128, DK at -127, ESPN at -125",56677824,173782733e149dd225b1ee09169ee375,2026-02-28 01:40:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:37:04.414074-05:00,DET Pistons vs CLE Cavaliers (7:10 PM EST),Ausar Thompson,Points Rebounds,Over,14.5,100,HardRockBet,2.91,50.0,10,False,"FD at -120, DK at -118, ESPN at -120",56677826,cf8cdaeaad30f552b5926615f7d28cab,2026-02-28 00:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:37:26.020175-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),A.J. Green,Points,Over,9.5,106,DraftKings,2.58,60.0,10,False,"FD at -113, DK at 106, ESPN at -115",38017733,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-27T17:37:33.581582-05:00,MIL Bucks vs NYK Knicks (8:10 PM EST),Ryan Rollins,Rebounds,Over,4.5,104,BetParx,4.12,40.0,10,False,"FD at -118, DK at -109, ESPN at -110",38017712,0187f9083f62982033a3af48bf31bec9,2026-02-28 01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
